13,8
52,88
24,17
41,88
66,32
23,52
95,68
72,75
84,77
76,45
46,41
92,8
36,18
9,1
100,21
56,85
76,54
76,63
58,15
77,37
46,68
57,77
29,6
46,77
15,71
50,38
19,32
42,43
19,41
50,56
91,57
0,37
71,88
11,37
20,15
11,46
30,50
27,63
82,97
27,72
39,37
63,93
54,44
106,45
85,22
23,38
94,89
33,70
43,16
60,87
72,52
1,10
32,25
16,8
106,63
35,21
23,56
84,72
25,84
35,30
1,28
1,37
16,35
38,32
56,80
46,45
92,12
5,7
9,5
45,89
57,54
5,16
49,50
77,32
57,63
5,25
38,50
77,41
27,22
58,37
69,37
38,68
27,31
61,33
30,27
39,5
63,70
91,52
62,25
23,6
42,56
94,57
84,22
63,88
39,32
19,63
12,15
71,101
8,63
75,62
63,106
21,100
1,5
87,45
95,58
13,16
35,16
16,12
24,25
87,63
16,21
56,57
25,88
44,101
49,27
5,2
9,0
55,88
8,13
7,57
50,37
27,35
0,18
30,31
91,38
8,40
94,43
19,40
91,56
12,1
30,49
29,72
48,85
12,10
6,88
20,32
105,67
32,6
12,37
1,0
23,37
25,56
56,43
22,41
1,18
52,91
33,87
22,50
85,88
56,52
88,32
86,62
25,92
45,70
49,31
22,77
5,6
46,44
7,34
67,85
97,98
7,43
15,56
0,4
50,32
0,13
83,29
90,77
62,6
30,35
20,0
75,34
21,63
91,60
23,5
52,41
4,1
63,87
52,50
44,46
6,92
72,28
4,10
21,90
52,68
34,29
41,77
1,4
24,6
52,77
56,38
56,29
1,13
87,44
46,21
20,40
22,72
80,4
59,58
77,17
7,29
7,38
90,54
70,85
8,12
0,8
7,56
11,17
39,8
29,62
75,29
63,64
20,4
0,35
23,0
6,69
23,9
60,58
44,41
33,41
25,37
64,19
56,15
41,63
105,66
72,41
56,24
52,72
22,31
45,33
54,100
15,1
74,87
15,10
57,25
7,6
24,77
109,72
7,15
18,15
55,64
26,28
49,30
69,8
92,1
15,37
63,32
70,80
8,7
29,39
70,89
77,88
8,16
100,90
11,12
19,25
17,92
52,22
41,22
94,46
23,4
4,0
62,72
81,85
25,32
21,80
44,45
33,45
25,41
37,6
44,54
25,50
3,13
37,15
74,64
33,63
64,32
56,37
76,15
32,67
46,11
57,11
32,76
24,72
7,1
18,1
76,57
7,10
1,88
70,57
89,70
55,77
90,44
101,44
7,37
8,2
18,37
40,34
29,34
8,11
63,45
11,7
11,16
6,50
58,88
50,84
0,16
29,52
95,15
6,77
104,82
2,25
72,22
2,34
37,1
11,101
85,50
81,98
14,8
3,8
54,90
2,52
56,32
32,62
85,77
15,0
24,67
32,80
7,5
47,41
59,43
18,5
89,56
36,50
70,52
1,92
1,101
83,0
40,29
71,44
100,80
63,40
83,27
27,86
10,15
75,32
25,22
2,29
54,67
74,45
25,40
37,5
66,41
56,18
97,19
73,89
66,50
74,63
22,25
32,57
23,88
85,72
68,1
32,66
78,33
89,33
24,62
70,29
66,77
15,4
18,0
7,0
15,13
28,32
7,9
28,41
70,56
9,37
59,56
28,50
6,22
58,60
38,100
6,40
21,38
10,1
52,25
25,8
2,6
41,25
19,77
30,86
25,17
50,101
105,37
93,44
10,37
56,4
37,0
32,34
103,85
20,87
32,52
85,67
109,34
23,92
36,22
32,70
67,37
24,66
70,33
101,11
18,4
48,5
7,4
29,1
76,85
77,50
6,8
38,77
6,17
48,32
29,37
58,91
30,72
2,1
62,52
108,19
85,17
39,50
54,57
66,22
73,70
20,64
32,29
39,77
22,6
2,37
37,4
32,38
66,40
24,34
1,41
59,10
43,56
32,56
86,27
64,88
24,52
64,97
4,92
45,93
28,22
1,68
48,0
100,38
28,31
1,77
76,80
71,11
17,40
29,5
76,89
49,72
28,40
57,85
6,12
69,50
61,46
77,72
80,68
49,99
79,100
62,29
58,77
52,6
42,60
27,62
10,0
62,38
33,11
20,41
2,5
19,85
66,17
39,63
75,84
93,43
32,24
84,62
54,70
43,33
23,64
24,29
20,77
43,42
24,38
106,89
23,82
17,8
65,57
9,4
96,72
56,88
45,88
28,17
9,13
70,32
57,62
1,63
88,77
57,71
29,0
68,80
29,9
6,7
57,80
61,41
50,41
7,70
81,19
38,85
77,67
6,16
6,25
15,92
62,24
7,88
69,72
73,33
39,31
19,62
50,77
39,40
10,4
2,0
10,13
23,32
19,80
85,25
13,6
19,89
32,19
4,37
13,15
20,63
16,11
32,37
96,40
44,100
65,43
88,45
5,1
87,89
92,15
9,8
76,70
37,88
99,72
28,30
49,62
38,62
5,37
6,2
27,34
77,62
61,45
38,80
39,17
7,92
19,57
31,22
18,92
39,35
8,66
74,11
2,4
95,43
11,71
41,72
13,1
31,40
72,50
84,52
96,17
1,8
66,25
32,23
1,17
24,19
16,15
99,31
72,77
56,60
24,37
76,38
13,37
25,91
57,43
25,109
76,56
45,87
86,88
69,17
57,52
46,61
69,26
37,92
38,57
50,22
57,70
68,70
92,37
27,29
8,25
8,34
63,77
19,52
62,32
29,77
11,57
31,35
32,0
4,18
41,67
21,89
23,40
53,41
24,5
95,56
16,1
52,85
13,5
41,85
32,27
45,46
25,77
44,90
25,86
87,70
76,33
45,64
38,25
45,73
5,0
17,2
68,38
49,34
57,38
5,9
92,5
26,41
77,25
57,56
68,56
80,21
26,50
67,88
57,65
38,52
49,52
77,34
50,17
6,1
101,71
8,29
79,80
19,38
82,85
39,25
23,8
19,56
39,34
23,17
12,17
31,30
72,31
11,61
41,62
4,13
52,62
66,6
87,29
13,0
21,102
33,67
41,80
24,9
25,63
1,7
95,60
1,16
25,72
13,18
96,34
10,92
108,97
57,24
76,37
77,2
56,68
22,66
92,0
76,46
49,29
56,77
5,4
22,84
5,13
7,32
69,25
8,6
38,56
101,57
69,34
0,11
8,24
19,24
102,40
60,43
95,10
91,58
21,70
95,19
63,85
75,50
20,16
20,25
4,8
52,57
21,88
83,72
72,35
41,66
87,33
52,66
13,4
1,2
62,107
22,34
1,11
93,85
72,62
25,67
33,89
22,52
57,19
25,85
37,50
45,63
2,92
38,24
57,37
92,4
26,31
97,82
68,46
92,13
8,1
26,49
89,87
17,77
28,77
71,57
11,15
102,35
39,6
8,37
52,34
20,11
63,80
12,7
60,56
4,3
81,88
41,52
52,70
37,18
22,29
1,6
25,62
34,40
66,72
38,1
56,58
32,88
38,19
57,32
18,13
7,13
24,84
69,6
59,60
38,37
79,38
7,40
8,5
71,43
79,56
0,1
11,1
70,87
102,21
28,72
11,10
39,1
63,57
75,22
83,35
6,62
52,29
48,77
94,44
52,38
50,105
12,11
33,43
72,25
52,56
93,57
56,8
62,88
34,17
72,34
37,13
33,61
10,59
85,62
105,77
109,29
25,66
66,67
45,44
67,41
74,89
66,85
15,12
7,8
